201501081800,1339000,1339000,1310000,1314000,289267
201501091800,1314000,1322000,1314000,1314000,186192
201501121800,1313000,1319000,1301000,1316000,166480
201501131800,1314000,1340000,1300000,1339000,245757
201501141800,1339000,1355000,1335000,1345000,286618
201501151800,1345000,1349000,1329000,1334000,281619
201501161800,1334000,1334000,1313000,1316000,271344
201501191800,1329000,1349000,1320000,1343000,133433
201501201800,1350000,1372000,1345000,1372000,265478
201501211800,1367000,1395000,1360000,1395000,330512
201501221800,1398000,1399000,1378000,1378000,359076
201501231800,1400000,1400000,1377000,1386000,257159
201501261800,1375000,1395000,1364000,1389000,203040
201501271800,1375000,1400000,1374000,1400000,199120
201501281800,1386000,1390000,1374000,1378000,216621
201501291800,1368000,1395000,1357000,1360000,273880
201501301800,1360000,1377000,1360000,1365000,322137
201502021800,1365000,1377000,1356000,1368000,210370
201502031800,1380000,1380000,1359000,1366000,113065
201502041800,1375000,1381000,1359000,1359000,186565
201502051800,1359000,1369000,1346000,1358000,134858
201502061800,1346000,1374000,1336000,1372000,159831
201502091800,1360000,1399000,1357000,1395000,173750
201502101800,1400000,1400000,1377000,1378000,130381
201502111800,1374000,1374000,1354000,1355000,199432
201502121800,1340000,1358000,1331000,1344000,214949
201502131800,1360000,1361000,1345000,1361000,130284
201502161800,1368000,1374000,1361000,1374000,124517
201502171800,1374000,1377000,1364000,1377000,114727
201502231800,1378000,1390000,1366000,1367000,305984
201502241800,1385000,1389000,1364000,1367000,217229
201502251800,1380000,1385000,1373000,1379000,167475
201502261800,1379000,1380000,1368000,1375000,163476
201502271800,1375000,1376000,1357000,1357000,260074
201503021800,1375000,1423000,1367000,1423000,435359
201503031800,1435000,1437000,1406000,1418000,274756
201503041800,1411000,1440000,1410000,1437000,231206
201503051800,1439000,1443000,1417000,1422000,192133
201503061800,1414000,1449000,1406000,1442000,234494
201503091800,1440000,1440000,1420000,1420000,156178
201503101800,1434000,1443000,1420000,1421000,208363
201503111800,1419000,1479000,1418000,1474000,419472
201503121800,1460000,1473000,1447000,1447000,382620
201503131800,1461000,1479000,1455000,1457000,188191
201503161800,1458000,1487000,1455000,1470000,179392
201503171800,1470000,1500000,1460000,1497000,273190
201503181800,1496000,1506000,1486000,1503000,249137
201503191800,1510000,1510000,1470000,1470000,264430
201503201800,1475000,1480000,1460000,1464000,253454
201503231800,1462000,1474000,1458000,1467000,162388
201503241800,1455000,1478000,1455000,1476000,182195
201503251800,1487000,1488000,1472000,1485000,187314
201503261800,1450000,1456000,1421000,1421000,419760
201503271800,1415000,1448000,1415000,1421000,321075
201503301800,1425000,1434000,1412000,1428000,178993
201503311800,1449000,1452000,1430000,1441000,196405
201504011800,1437000,1437000,1420000,1423000,145125
201504021800,1434000,1440000,1423000,1434000,137902
201504031800,1434000,1440000,1420000,1434000,125337
201504061800,1443000,1490000,1435000,1470000,211548
201504071800,1478000,1485000,1462000,1462000,190492
201504081800,1470000,1485000,1460000,1479000,155356
201504091800,1470000,1489000,1470000,1483000,182106
201504101800,1480000,1494000,1478000,1490000,198891
201504131800,1479000,1491000,1468000,1479000,203741
201504141800,1485000,1485000,1465000,1474000,188503
201504151800,1460000,1470000,1427000,1446000,270855
201504161800,1462000,1477000,1447000,1477000,214542
201504171800,1477000,1478000,1447000,1450000,203162
201504201800,1446000,1448000,1423000,1430000,247738
201504211800,1421000,1445000,1420000,1444000,236999
201504221800,1444000,1473000,1436000,1461000,253002
201504231800,1470000,1470000,1440000,1451000,184808
201504241800,1449000,1455000,1400000,1410000,381229
201504271800,1410000,1411000,1375000,1395000,330092
201504281800,1390000,1400000,1359000,1366000,313527
201504291800,1367000,1394000,1364000,1385000,217674
201504301800,1385000,1418000,1379000,1410000,366943
201505041800,1407000,1423000,1397000,1400000,165270
201505061800,1390000,1391000,1356000,1362000,265127
201505071800,1362000,1375000,1354000,1370000,205115
201505081800,1366000,1370000,1338000,1338000,189327
201505111800,1360000,1360000,1336000,1336000,192564
201505121800,1345000,1353000,1324000,1331000,212222
201505131800,1349000,1349000,1326000,1333000,197220
201505141800,1341000,1343000,1328000,1340000,169661
201505151800,1355000,1356000,1321000,1326000,178378
201505181800,1335000,1335000,1309000,1320000,192390
201505191800,1321000,1355000,1307000,1338000,173564
201505201800,1349000,1370000,1341000,1366000,205678
201505211800,1371000,1372000,1344000,1352000,144039
201505221800,1353000,1353000,1335000,1350000,163826
201505261800,1366000,1369000,1336000,1362000,200581
201505271800,1360000,1366000,1313000,1314000,344620
201505281800,1317000,1321000,1301000,1309000,300017
201505291800,1320000,1321000,1297000,1307000,347469
201506011800,1300000,1301000,1288000,1291000,218272
201506021800,1300000,1303000,1288000,1303000,174542
201506031800,1303000,1316000,1265000,1273000,233349
201506041800,1315000,1341000,1305000,1337000,387705
201506051800,1325000,1355000,1320000,1341000,195698
201506081800,1345000,1347000,1313000,1314000,202278
201506091800,1300000,1310000,1268000,1282000,274226
201506101800,1282000,1294000,1262000,1262000,249470
201506111800,1263000,1274000,1253000,1257000,305835
201506121800,1278000,1287000,1264000,1277000,234795
201506151800,1255000,1274000,1255000,1270000,161138
201506161800,1270000,1274000,1245000,1255000,255206
201506171800,1250000,1266000,1240000,1254000,188914
201506181800,1259000,1279000,1251000,1265000,164815
201506191800,1266000,1278000,1260000,1266000,141895
201506221800,1291000,1296000,1276000,1281000,127280
201506231800,1309000,1328000,1291000,1321000,203180
201506241800,1300000,1311000,1291000,1302000,203960
201506251800,1290000,1303000,1269000,1269000,213916
201506261800,1252000,1290000,1252000,1278000,206950
201506291800,1269000,1285000,1256000,1281000,230399
201506301800,1276000,1285000,1266000,1268000,197407
201507011800,1268000,1302000,1259000,1295000,166498
201507021800,1286000,1304000,1285000,1299000,164460
201507031800,1287000,1294000,1267000,1268000,142604
201507061800,1253000,1260000,1223000,1230000,201999
201507071800,1220000,1259000,1220000,1240000,249565
201507081800,1240000,1251000,1232000,1239000,235619
201507091800,1230000,1265000,1226000,1265000,280610
201507101800,1257000,1266000,1248000,1259000,191468
201507131800,1250000,1272000,1245000,1266000,153441
201507141800,1265000,1270000,1221000,1225000,399794
201507151800,1225000,1238000,1224000,1235000,167413
201507161800,1223000,1287000,1223000,1282000,223469
201507171800,1300000,1311000,1278000,1305000,297233
201507201800,1291000,1304000,1273000,1275000,128928
201507211800,1275000,1277000,1247000,1263000,194055
201507221800,1244000,1260000,1235000,1253000,268323
201507231800,1244000,1253000,1234000,1234000,208965
201507241800,1227000,1238000,1224000,1229000,196584
201507271800,1229000,1247000,1228000,1230000,243040
201507281800,1224000,1251000,1219000,1230000,267627
201507291800,1250000,1275000,1231000,1263000,274689
201507301800,1258000,1260000,1215000,1215000,308392
201507311800,1220000,1222000,1175000,1185000,391589
201508031800,1184000,1184000,1166000,1175000,196891
201508041800,1175000,1187000,1170000,1182000,256887
201508051800,1182000,1182000,1158000,1159000,256050
201508061800,1155000,1156000,1115000,1115000,403981
201508071800,1120000,1137000,1115000,1136000,275742
201508101800,1140000,1142000,1130000,1141000,114450
201508111800,1151000,1179000,1148000,1157000,233286
201508121800,1150000,1164000,1140000,1154000,223080
201508131800,1153000,1153000,1138000,1140000,150411
201508171800,1140000,1141000,1104000,1104000,227217
201508181800,1118000,1141000,1117000,1131000,231672
201508191800,1169000,1176000,1141000,1154000,401415
201508201800,1163000,1171000,1130000,1139000,216119
201508211800,1099000,1128000,1096000,1101000,408851
201508241800,1088000,1115000,1033000,1079000,448592
201508251800,1079000,1107000,1067000,1079000,392519
201508261800,1068000,1074000,1050000,1067000,558952
201508271800,1082000,1086000,1063000,1067000,495388
201508281800,1086000,1086000,1073000,1081000,462223
201508311800,1071000,1089000,1052000,1089000,408309
201509011800,1089000,1098000,1081000,1085000,240372
201509021800,1069000,1095000,1065000,1090000,312683
201509031800,1102000,1123000,1093000,1122000,305142
201509041800,1144000,1144000,1118000,1129000,251734
201509071800,1129000,1129000,1105000,1112000,191805
201509081800,1113000,1136000,1106000,1131000,182330
201509091800,1146000,1147000,1136000,1147000,259376
201509101800,1130000,1139000,1118000,1134000,362568
201509111800,1126000,1133000,1115000,1115000,204167
201509141800,1120000,1124000,1110000,1124000,167073
201509151800,1114000,1128000,1113000,1123000,232956
201509161800,1121000,1157000,1121000,1152000,343763
201509171800,1153000,1157000,1144000,1157000,273960
201509181800,1145000,1192000,1135000,1190000,436270
201509211800,1163000,1173000,1150000,1150000,205359
201509221800,1143000,1150000,1130000,1145000,250675
201509231800,1144000,1144000,1125000,1131000,197649
201509241800,1126000,1135000,1125000,1126000,132721
201509251800,1120000,1125000,1109000,1112000,209160
201509301800,1100000,1134000,1090000,1134000,458936
201510011800,1140000,1145000,1121000,1134000,241041
201510021800,1112000,1133000,1112000,1119000,274302
201510051800,1119000,1131000,1115000,1115000,241935
201510061800,1130000,1155000,1127000,1151000,382987
201510071800,1198000,1252000,1186000,1251000,799502
201510081800,1250000,1279000,1250000,1270000,570677
201510121800,1260000,1263000,1247000,1260000,378974
201510131800,1260000,1272000,1248000,1252000,198000
201510141800,1248000,1260000,1237000,1254000,175051
201510151800,1244000,1282000,1243000,1269000,248503
201510161800,1265000,1269000,1259000,1265000,143968
201510191800,1257000,1265000,1249000,1256000,117070
201510201800,1260000,1273000,1256000,1266000,150347
201510211800,1265000,1282000,1259000,1270000,139567
201510221800,1280000,1295000,1269000,1280000,230673
201510231800,1300000,1300000,1278000,1289000,263071
201510261800,1298000,1298000,1272000,1292000,152165
201510271800,1282000,1299000,1281000,1298000,132241
201510281800,1294000,1308000,1291000,1308000,271303
201510291800,1330000,1392000,1324000,1325000,630471
201510301800,1345000,1390000,1341000,1372000,509385
201511021800,1385000,1393000,1374000,1383000,386546
201511031800,1381000,1381000,1350000,1352000,301840
201511041800,1352000,1361000,1326000,1330000,281070
201511051800,1330000,1354000,1330000,1342000,173042
201511061800,1343000,1348000,1330000,1338000,164322
201511091800,1338000,1344000,1321000,1344000,185661
201511101800,1336000,1341000,1314000,1321000,197551
201511111800,1321000,1345000,1321000,1333000,140449
201511121800,1333000,1334000,1317000,1317000,157417
201511131800,1317000,1317000,1300000,1300000,177677
201511161800,1291000,1291000,1263000,1263000,275705
201511171800,1275000,1290000,1270000,1270000,186184
201511181800,1272000,1290000,1272000,1281000,167735
201511191800,1290000,1290000,1271000,1289000,192850
201511201800,1289000,1296000,1278000,1285000,168720
201511231800,1285000,1302000,1281000,1282000,198820
201511241800,1282000,1305000,1282000,1299000,159560
201511251800,1300000,1310000,1299000,1299000,142627
201511261800,1299000,1340000,1299000,1335000,185800
201511271800,1345000,1349000,1327000,1327000,169854
201511301800,1325000,1325000,1284000,1284000,534006
201512011800,1294000,1322000,1288000,1321000,252113
201512021800,1321000,1322000,1294000,1300000,229628
201512031800,1295000,1297000,1286000,1290000,166695
201512041800,1275000,1280000,1267000,1269000,192711
201512071800,1269000,1275000,1262000,1262000,196107
201512081800,1262000,1272000,1262000,1262000,138322
201512091800,1262000,1275000,1262000,1263000,181812
201512101800,1263000,1293000,1263000,1283000,303867
201512111800,1283000,1295000,1272000,1284000,206729
201512141800,1273000,1273000,1255000,1261000,222801
201512151800,1261000,1280000,1260000,1277000,175494
201512161800,1278000,1310000,1278000,1299000,207962
201512171800,1301000,1308000,1275000,1290000,174677
201512181800,1265000,1288000,1264000,1278000,168369
201512211800,1278000,1285000,1261000,1280000,160466
201512221800,1280000,1292000,1267000,1292000,206192
201512231800,1292000,1299000,1282000,1295000,207148
201512241800,1295000,1300000,1285000,1285000,156151
201512281800,1285000,1289000,1266000,1266000,227230
201512291800,1265000,1266000,1241000,1254000,232944
201512301800,1260000,1272000,1254000,1260000,203958
201601041800,1260000,1260000,1205000,1205000,306939
201601051800,1202000,1218000,1186000,1208000,216002
201601061800,1208000,1208000,1168000,1175000,366752
201601071800,1166000,1183000,1151000,1163000,282388
201601081800,1163000,1186000,1163000,1171000,257763
201601111800,1156000,1166000,1146000,1152000,241277
201601121800,1148000,1166000,1144000,1146000,206283
201601131800,1153000,1159000,1148000,1148000,143316
201601141800,1131000,1142000,1131000,1138000,209022
201601151800,1140000,1152000,1124000,1132000,209464
201601181800,1088000,1133000,1088000,1126000,320214
201601191800,1128000,1171000,1128000,1171000,207242
201601201800,1160000,1160000,1132000,1138000,167052
201601211800,1133000,1155000,1125000,1131000,190352
201601221800,1145000,1168000,1145000,1168000,147528
201601251800,1172000,1176000,1156000,1162000,159913
201601261800,1155000,1157000,1136000,1137000,152399
201601271800,1126000,1175000,1126000,1175000,276237
201601281800,1164000,1168000,1139000,1145000,315912
201601291800,1140000,1150000,1116000,1150000,436983
201602011800,1152000,1163000,1151000,1163000,259979
201602021800,1161000,1166000,1147000,1156000,166348
201602031800,1150000,1152000,1137000,1146000,174507
201602041800,1150000,1161000,1148000,1156000,247959
201602051800,1156000,1169000,1156000,1164000,188094
201602111800,1118000,1137000,1118000,1130000,305262
201602121800,1130000,1151000,1122000,1130000,256232
201602151800,1154000,1160000,1144000,1154000,183146
201602161800,1158000,1179000,1157000,1168000,180401
201602171800,1179000,1201000,1169000,1185000,246062
201602181800,1203000,1203000,1178000,1187000,222481
201602191800,1187000,1195000,1174000,1190000,176852
201602221800,1190000,1192000,1166000,1175000,174899
201602231800,1179000,1189000,1173000,1181000,147674
201602241800,1178000,1179000,1161000,1172000,140484
201602251800,1172000,1187000,1172000,1179000,133635
201602261800,1180000,1187000,1172000,1172000,177344
201602291800,1179000,1194000,1176000,1178000,288680
201603021800,1200000,1207000,1196000,1197000,236372
201603031800,1213000,1220000,1202000,1220000,218991
201603041800,1220000,1228000,1202000,1215000,201490
201603071800,1220000,1231000,1215000,1223000,131376
201603081800,1223000,1224000,1186000,1192000,216202
201603091800,1188000,1199000,1177000,1194000,183380
201603101800,1208000,1236000,1201000,1225000,283540
201603111800,1225000,1253000,1216000,1249000,267225
201603141800,1267000,1273000,1249000,1255000,217154
201603151800,1255000,1264000,1246000,1253000,172808
201603161800,1256000,1263000,1253000,1256000,146856
201603171800,1265000,1296000,1257000,1263000,246869
201603181800,1278000,1278000,1263000,1273000,225314
201603211800,1274000,1279000,1258000,1267000,181170
201603221800,1267000,1279000,1262000,1269000,202872
201603231800,1269000,1279000,1262000,1279000,197418
201603241800,1279000,1290000,1266000,1282000,218795
201603251800,1283000,1290000,1278000,1288000,143446
201603281800,1288000,1300000,1288000,1294000,121218
201603291800,1294000,1300000,1285000,1290000,172454
201603301800,1310000,1321000,1302000,1308000,267605
201603311800,1306000,1314000,1298000,1312000,382615
201604011800,1299000,1309000,1271000,1279000,271156
201604041800,1279000,1305000,1279000,1305000,188046
201604051800,1299000,1299000,1260000,1260000,236319
201604061800,1269000,1291000,1268000,1285000,184234
201604071800,1300000,1300000,1258000,1269000,258795
201604081800,1269000,1269000,1240000,1246000,251868
201604111800,1246000,1271000,1246000,1266000,120693
201604121800,1270000,1281000,1266000,1275000,134054
201604141800,1300000,1302000,1289000,1300000,335327
201604151800,1309000,1310000,1290000,1300000,136599
201604181800,1295000,1305000,1292000,1299000,128474
201604191800,1294000,1296000,1283000,1288000,144766
201604201800,1282000,1300000,1282000,1299000,171972
201604211800,1300000,1301000,1288000,1294000,145089
201604221800,1294000,1294000,1277000,1280000,114830
201604251800,1285000,1285000,1271000,1281000,91957
201604261800,1285000,1305000,1283000,1296000,166901
201604271800,1294000,1300000,1286000,1300000,165946
201604281800,1300000,1300000,1261000,1265000,293069
201604291800,1260000,1267000,1242000,1245000,325078
201605021800,1247000,1262000,1245000,1250000,140552
201605031800,1267000,1270000,1256000,1261000,158066
201605041800,1272000,1290000,1262000,1290000,294055
201605091800,1290000,1300000,1285000,1299000,312894
201605101800,1299000,1300000,1288000,1296000,171191
201605111800,1296000,1299000,1287000,1292000,176688
201605121800,1292000,1292000,1275000,1281000,152302
201605131800,1281000,1281000,1251000,1253000,245698
201605161800,1253000,1263000,1247000,1248000,234403
201605171800,1249000,1265000,1249000,1264000,183671
201605181800,1264000,1271000,1255000,1268000,183392
201605191800,1268000,1277000,1266000,1270000,200249
201605201800,1270000,1280000,1269000,1269000,159211
201605231800,1269000,1286000,1269000,1286000,162251
201605241800,1286000,1289000,1268000,1271000,208692
201605251800,1283000,1298000,1274000,1295000,237255
201605261800,1299000,1303000,1295000,1296000,253073
201605271800,1300000,1301000,1273000,1282000,274891
201605301800,1297000,1297000,1274000,1280000,206307
201605311800,1280000,1300000,1268000,1292000,1250554
201606011800,1298000,1341000,1295000,1333000,470080
201606021800,1350000,1372000,1346000,1365000,476139
201606031800,1370000,1379000,1364000,1377000,341324
201606071800,1386000,1402000,1380000,1398000,462843
201606081800,1419000,1419000,1389000,1406000,376162
201606091800,1408000,1430000,1406000,1430000,515375
201606101800,1424000,1425000,1404000,1406000,289681
201606131800,1396000,1396000,1362000,1371000,304966
201606141800,1371000,1386000,1369000,1380000,245461
201606151800,1385000,1416000,1383000,1413000,306689
201606161800,1413000,1417000,1395000,1409000,292431
201606171800,1410000,1435000,1410000,1426000,328394
201606201800,1427000,1448000,1426000,1431000,270316
201606211800,1432000,1449000,1426000,1448000,200411
201606221800,1446000,1450000,1431000,1445000,178965
201606231800,1444000,1445000,1427000,1430000,225126
201606241800,1445000,1445000,1360000,1400000,411052
201606271800,1400000,1405000,1385000,1398000,236780
201606281800,1390000,1404000,1379000,1399000,214379
201606291800,1408000,1412000,1391000,1396000,210541
201606301800,1408000,1445000,1397000,1425000,273434
201607011800,1427000,1479000,1427000,1466000,287872
201607041800,1464000,1474000,1451000,1466000,159900
201607051800,1466000,1475000,1462000,1469000,157407
201607061800,1447000,1452000,1412000,1421000,334983
201607071800,1421000,1450000,1416000,1450000,229904
201607081800,1450000,1475000,1449000,1460000,269963
201607111800,1460000,1500000,1460000,1489000,281136
201607121800,1499000,1505000,1460000,1464000,220494
201607131800,1496000,1496000,1463000,1481000,200198
201607141800,1481000,1500000,1476000,1500000,248605
201607151800,1500000,1522000,1486000,1518000,232463
201607181800,1518000,1533000,1500000,1533000,231344
201607191800,1528000,1540000,1522000,1533000,202445
201607201800,1533000,1542000,1524000,1540000,155463
201607211800,1540000,1547000,1537000,1543000,170894
201607221800,1506000,1528000,1506000,1516000,171703
201607251800,1500000,1523000,1495000,1502000,154650
201607261800,1500000,1531000,1498000,1530000,144570
201607271800,1512000,1529000,1512000,1527000,126701
201607281800,1533000,1536000,1498000,1507000,190074
201607291800,1520000,1557000,1511000,1539000,299712
201608011800,1569000,1580000,1560000,1568000,230308
201608021800,1568000,1568000,1546000,1548000,166316
201608031800,1548000,1548000,1517000,1517000,150098
201608041800,1519000,1533000,1517000,1517000,140199
201608051800,1529000,1564000,1525000,1561000,139177
201608081800,1566000,1575000,1556000,1569000,222503
201608091800,1574000,1579000,1557000,1567000,180464
201608101800,1567000,1570000,1534000,1541000,246807
201608111800,1541000,1559000,1526000,1559000,210672
201608121800,1559000,1570000,1544000,1545000,209497
201608161800,1545000,1576000,1545000,1568000,219585
201608171800,1569000,1570000,1551000,1566000,160866
201608181800,1567000,1644000,1566000,1640000,373270
201608191800,1638000,1675000,1636000,1675000,364716
201608221800,1674000,1692000,1659000,1665000,253126
201608231800,1665000,1694000,1657000,1687000,242165
201608241800,1680000,1682000,1636000,1653000,319954
201608251800,1630000,1659000,1622000,1639000,284890
201608261800,1606000,1623000,1603000,1612000,241160
201608291800,1602000,1640000,1597000,1640000,180118
201608301800,1647000,1671000,1633000,1645000,156992
201608311800,1641000,1641000,1611000,1620000,411400
201609011800,1583000,1588000,1563000,1587000,377485
201609021800,1595000,1613000,1588000,1597000,163549
201609051800,1590000,1615000,1585000,1606000,167719
201609061800,1607000,1645000,1597000,1643000,153203
201609071800,1648000,1652000,1621000,1621000,191904
201609081800,1623000,1639000,1614000,1639000,244796
201609091800,1611000,1618000,1564000,1575000,268765
201609121800,1490000,1506000,1456000,1465000,538006
201609131800,1508000,1549000,1495000,1527000,494880
